x,y,RSSIA,RSSIB,RSSIC,RP
3.88,3.17,55,43,56,C4
0.55,1.9,53,26,59,A2
0.55,1.9,53,41,76,A2
3.88,1.9,37,41,32,C3
1.66,0.64,52,51,51,A4
0.55,1.9,31,37,46,A2
3.88,3.17,56,54,56,C4
0.55,0.64,44,37,77,A1
2.77,1.9,40,62,76,B4
0.55,1.9,57,46,69,A2
1.66,3.17,47,44,53,B2
0.55,0.64,43,46,49,A1
3.88,3.17,52,31,54,C4
0.55,0.64,55,39,62,A1
2.77,1.9,45,46,56,B4
1.66,3.17,49,37,58,B2
1.66,1.9,52,47,46,B1
0.55,3.17,54,62,40,A3
3.88,0.64,30,46,35,C2
2.77,1.9,60,59,61,B4
1.66,1.9,58,43,63,B1
2.77,3.17,55,48,59,C1
0.55,1.9,51,54,49,A2
2.77,3.17,57,42,48,C1
0.55,1.9,49,40,54,A2
1.66,3.17,48,46,59,B2
3.88,1.9,58,41,69,C3
2.77,3.17,45,48,74,C1
1.66,3.17,51,49,56,B2
2.77,0.64,51,45,81,B3
3.88,1.9,55,41,47,C3
0.55,1.9,56,43,46,A2
1.66,3.17,53,40,75,B2
3.88,1.9,42,43,38,C3
0.55,3.17,43,53,52,A3
3.88,0.64,47,61,81,C2
1.66,1.9,47,44,60,B1
2.77,0.64,47,40,51,B3
2.77,0.64,56,53,28,B3
2.77,0.64,52,41,43,B3
1.66,1.9,55,54,45,B1
3.88,3.17,40,49,46,C4
1.66,0.64,52,47,55,A4
0.55,0.64,52,63,42,A1
2.77,1.9,33,43,58,B4
3.88,0.64,57,59,54,C2
1.66,1.9,50,51,38,B1
2.77,1.9,50,54,45,B4
2.77,1.9,47,44,47,B4
2.77,0.64,43,40,45,B3
0.55,1.9,45,48,47,A2
0.55,3.17,41,59,50,A3
3.88,1.9,47,56,60,C3
3.88,3.17,61,66,62,C4
3.88,1.9,59,46,54,C3
3.88,3.17,57,41,47,C4
0.55,3.17,39,43,46,A3
0.55,3.17,40,47,55,A3
3.88,3.17,42,50,34,C4
3.88,1.9,52,47,40,C3
1.66,0.64,43,47,52,A4
1.66,0.64,59,62,50,A4
1.66,1.9,55,38,60,B1
1.66,3.17,58,42,55,B2
1.66,1.9,38,46,56,B1
0.55,3.17,36,47,60,A3
2.77,1.9,60,54,29,B4
0.55,3.17,46,60,56,A3
1.66,0.64,52,52,56,A4
0.55,3.17,53,41,38,A3
3.88,3.17,59,51,57,C4
1.66,0.64,47,40,37,A4
2.77,1.9,49,44,56,B4
0.55,1.9,49,25,51,A2
3.88,0.64,58,54,53,C2
2.77,3.17,59,40,64,C1
1.66,3.17,47,41,68,B2
3.88,0.64,55,68,32,C2
2.77,1.9,55,26,55,B4
1.66,1.9,47,42,62,B1
2.77,3.17,53,52,40,C1
2.77,3.17,58,49,61,C1
3.88,0.64,50,47,55,C2
2.77,0.64,56,34,46,B3
2.77,3.17,42,43,30,C1
0.55,1.9,48,69,44,A2
0.55,3.17,52,48,39,A3
1.66,1.9,45,72,56,B1
2.77,3.17,56,49,52,C1
0.55,0.64,53,42,56,A1
0.55,3.17,56,48,57,A3
3.88,0.64,59,42,50,C2
3.88,1.9,60,65,62,C3
3.88,3.17,46,51,57,C4
3.88,0.64,51,53,63,C2
2.77,1.9,51,66,60,B4
3.88,3.17,47,43,76,C4
0.55,3.17,59,55,36,A3
2.77,0.64,49,21,54,B3
0.55,3.17,47,39,53,A3
1.66,3.17,54,49,72,B2
1.66,3.17,49,56,47,B2
2.77,1.9,22,31,47,B4
2.77,0.64,54,54,49,B3
2.77,3.17,50,42,43,C1
3.88,3.17,57,51,37,C4
3.88,3.17,58,58,36,C4
0.55,3.17,55,44,33,A3
0.55,0.64,58,44,59,A1
3.88,1.9,60,54,52,C3
3.88,0.64,53,29,43,C2
3.88,1.9,47,42,62,C3
3.88,0.64,49,46,63,C2
3.88,1.9,59,42,64,C3
0.55,1.9,51,45,63,A2
1.66,1.9,51,67,52,B1
2.77,3.17,47,68,50,C1
2.77,0.64,57,38,62,B3
3.88,3.17,36,48,57,C4
1.66,0.64,38,30,54,A4
2.77,3.17,42,32,49,C1
0.55,1.9,48,49,32,A2
0.55,3.17,52,50,56,A3
3.88,3.17,45,41,61,C4
1.66,3.17,45,53,77,B2
2.77,3.17,50,44,69,C1
2.77,3.17,45,46,46,C1
1.66,3.17,45,48,54,B2
0.55,3.17,58,46,52,A3
3.88,0.64,61,61,55,C2
2.77,0.64,50,47,50,B3
1.66,1.9,21,45,49,B1
1.66,3.17,40,50,44,B2
1.66,0.64,55,40,46,A4
3.88,0.64,52,50,71,C2
2.77,0.64,60,54,48,B3
1.66,1.9,38,53,57,B1
0.55,0.64,41,39,26,A1
0.55,3.17,59,40,63,A3
1.66,3.17,42,55,52,B2
2.77,3.17,51,40,72,C1
3.88,1.9,44,44,32,C3
0.55,3.17,50,55,52,A3
3.88,3.17,55,71,40,C4
1.66,0.64,58,71,48,A4
2.77,0.64,54,52,42,B3
2.77,0.64,56,43,61,B3
3.88,3.17,46,36,55,C4
0.55,3.17,52,58,58,A3
1.66,0.64,52,43,54,A4
1.66,0.64,54,54,63,A4
3.88,1.9,50,41,47,C3
0.55,3.17,59,39,60,A3
2.77,1.9,59,50,32,B4
2.77,3.17,44,43,47,C1
0.55,3.17,59,41,56,A3
1.66,1.9,59,49,52,B1
3.88,1.9,59,54,62,C3
3.88,3.17,48,63,42,C4
2.77,1.9,44,43,68,B4
0.55,0.64,57,46,44,A1
3.88,3.17,42,41,47,C4
2.77,0.64,40,43,59,B3
3.88,1.9,46,43,71,C3
1.66,1.9,56,51,55,B1
1.66,0.64,52,42,46,A4
2.77,3.17,51,45,47,C1
1.66,1.9,48,39,41,B1
3.88,1.9,37,46,54,C3
0.55,3.17,56,44,76,A3
3.88,3.17,52,39,52,C4
0.55,1.9,58,51,58,A2
2.77,3.17,46,45,70,C1
2.77,0.64,41,48,45,B3
2.77,1.9,35,55,62,B4
3.88,3.17,42,43,61,C4
2.77,0.64,42,54,52,B3
2.77,1.9,47,49,34,B4
3.88,1.9,48,48,64,C3
1.66,3.17,55,57,47,B2
3.88,3.17,46,45,37,C4
0.55,3.17,49,48,37,A3
0.55,3.17,61,49,37,A3
3.88,3.17,58,48,73,C4
3.88,3.17,57,50,62,C4
3.88,1.9,53,39,39,C3
1.66,3.17,47,39,67,B2
3.88,0.64,52,30,48,C2
3.88,3.17,52,49,33,C4
3.88,3.17,57,59,48,C4
2.77,3.17,54,20,51,C1
2.77,1.9,46,48,38,B4
1.66,0.64,36,41,73,A4
1.66,0.64,53,60,49,A4
1.66,3.17,58,72,58,B2
0.55,1.9,53,54,46,A2
1.66,0.64,55,68,46,A4
1.66,3.17,54,37,76,B2
0.55,0.64,57,50,65,A1
2.77,0.64,55,47,47,B3
0.55,1.9,57,39,46,A2
2.77,1.9,42,57,62,B4
1.66,1.9,51,52,73,B1
3.88,1.9,50,48,35,C3
2.77,1.9,40,42,59,B4
3.88,0.64,44,61,63,C2
2.77,1.9,47,52,56,B4
0.55,3.17,49,55,63,A3
1.66,3.17,42,40,64,B2
3.88,1.9,53,44,57,C3
2.77,0.64,38,40,79,B3
1.66,1.9,57,63,30,B1
2.77,3.17,45,46,49,C1
1.66,1.9,58,39,46,B1
1.66,1.9,52,39,43,B1
3.88,0.64,47,43,64,C2
0.55,0.64,59,55,50,A1
1.66,1.9,57,68,67,B1
3.88,3.17,45,53,46,C4
3.88,1.9,47,55,53,C3
3.88,1.9,48,48,52,C3
0.55,0.64,58,44,49,A1
1.66,1.9,36,38,76,B1
1.66,0.64,46,45,38,A4
3.88,1.9,53,57,58,C3
0.55,3.17,60,64,68,A3
2.77,3.17,41,60,58,C1
0.55,0.64,46,40,63,A1
2.77,1.9,56,45,67,B4
1.66,3.17,58,45,57,B2
3.88,0.64,51,39,62,C2
3.88,1.9,45,59,65,C3
3.88,0.64,39,65,52,C2
1.66,3.17,48,48,52,B2
1.66,0.64,54,47,53,A4
2.77,1.9,52,52,67,B4
1.66,3.17,60,48,50,B2
1.66,0.64,44,44,75,A4
1.66,0.64,54,47,64,A4
3.88,3.17,41,59,58,C4
0.55,1.9,45,48,64,A2
1.66,1.9,40,51,43,B1
1.66,1.9,52,65,34,B1
0.55,1.9,51,47,53,A2
0.55,1.9,48,54,75,A2
1.66,0.64,56,50,56,A4
2.77,1.9,59,46,56,B4
1.66,1.9,53,50,57,B1
2.77,1.9,42,42,37,B4
2.77,1.9,56,49,45,B4
0.55,3.17,44,40,55,A3
0.55,1.9,41,38,62,A2
0.55,3.17,29,54,69,A3
3.88,1.9,33,47,64,C3
1.66,3.17,56,43,46,B2
3.88,3.17,52,51,53,C4
2.77,0.64,58,34,80,B3
3.88,1.9,43,46,69,C3
3.88,0.64,18,43,56,C2
3.88,1.9,43,51,50,C3
2.77,0.64,58,31,36,B3
1.66,1.9,49,41,50,B1
1.66,1.9,56,43,75,B1
0.55,3.17,54,45,55,A3
3.88,1.9,54,41,61,C3
1.66,3.17,31,48,62,B2
3.88,0.64,55,63,42,C2
0.55,1.9,58,43,61,A2
2.77,0.64,32,41,62,B3
3.88,0.64,59,48,64,C2
1.66,3.17,57,43,45,B2
1.66,3.17,49,58,57,B2
3.88,3.17,55,62,53,C4
0.55,0.64,58,52,41,A1
0.55,1.9,60,48,54,A2
2.77,0.64,56,42,67,B3
0.55,1.9,61,51,58,A2
1.66,3.17,55,52,55,B2
1.66,3.17,43,48,58,B2
2.77,3.17,10,67,47,C1
0.55,3.17,56,47,61,A3
3.88,3.17,53,24,36,C4
3.88,3.17,50,40,36,C4
0.55,3.17,42,47,65,A3
1.66,1.9,54,39,61,B1
3.88,3.17,48,57,48,C4
2.77,0.64,54,55,66,B3
0.55,1.9,53,38,44,A2
3.88,3.17,42,48,54,C4
1.66,0.64,54,42,62,A4
2.77,1.9,53,50,62,B4
1.66,1.9,46,45,51,B1
1.66,0.64,23,52,59,A4
2.77,0.64,56,61,41,B3
2.77,1.9,48,53,51,B4
1.66,1.9,32,29,66,B1
2.77,0.64,46,55,35,B3
1.66,0.64,39,46,51,A4
3.88,1.9,35,42,47,C3
2.77,0.64,55,70,42,B3
0.55,0.64,60,41,46,A1
1.66,1.9,54,40,41,B1
3.88,3.17,49,51,60,C4
2.77,3.17,41,38,73,C1
3.88,3.17,45,46,61,C4
0.55,0.64,43,55,71,A1
3.88,0.64,51,56,54,C2
1.66,1.9,43,39,41,B1
0.55,3.17,49,41,47,A3
0.55,0.64,58,27,65,A1
3.88,1.9,44,52,65,C3
1.66,1.9,44,51,47,B1
2.77,1.9,53,38,55,B4
0.55,0.64,43,37,48,A1
0.55,1.9,32,44,67,A2
2.77,0.64,59,52,43,B3
3.88,3.17,42,38,44,C4
0.55,3.17,46,29,47,A3
3.88,3.17,54,46,53,C4
2.77,0.64,60,45,76,B3
3.88,0.64,46,47,59,C2
0.55,1.9,51,49,42,A2
3.88,0.64,57,49,35,C2
0.55,3.17,59,48,51,A3
0.55,1.9,52,38,52,A2
1.66,1.9,46,45,41,B1
3.88,0.64,57,50,52,C2
0.55,3.17,42,47,63,A3
1.66,3.17,45,41,54,B2
3.88,1.9,59,60,33,C3
2.77,3.17,24,46,64,C1
3.88,1.9,52,52,28,C3
0.55,1.9,40,58,54,A2
2.77,1.9,38,43,57,B4
1.66,1.9,33,41,63,B1
3.88,0.64,47,44,51,C2
3.88,1.9,56,54,57,C3
3.88,3.17,53,53,34,C4
2.77,3.17,52,40,61,C1
1.66,3.17,50,41,47,B2
0.55,1.9,50,54,60,A2
2.77,1.9,47,59,65,B4
3.88,3.17,57,65,62,C4
3.88,0.64,29,48,44,C2
3.88,3.17,53,70,51,C4
0.55,0.64,38,44,52,A1
0.55,0.64,47,45,56,A1
3.88,0.64,50,41,50,C2
2.77,1.9,56,34,62,B4
0.55,0.64,44,40,51,A1
3.88,0.64,48,43,56,C2
2.77,1.9,43,50,55,B4
0.55,1.9,59,46,39,A2
3.88,0.64,48,47,48,C2
2.77,1.9,56,58,75,B4
3.88,1.9,43,47,70,C3
1.66,3.17,60,30,58,B2
3.88,0.64,50,48,26,C2
3.88,3.17,56,51,54,C4
1.66,3.17,43,71,50,B2
3.88,3.17,49,39,40,C4
1.66,1.9,53,51,47,B1
3.88,0.64,49,48,58,C2
1.66,1.9,39,40,59,B1
1.66,3.17,39,44,61,B2
0.55,0.64,53,55,65,A1
2.77,3.17,50,37,28,C1
1.66,0.64,46,57,33,A4
2.77,0.64,50,47,62,B3
1.66,1.9,48,38,61,B1
3.88,1.9,45,42,60,C3
2.77,3.17,48,64,37,C1
0.55,1.9,47,45,53,A2
1.66,3.17,38,42,58,B2
2.77,1.9,58,42,57,B4
0.55,3.17,34,45,45,A3
0.55,0.64,47,46,57,A1
3.88,3.17,58,51,46,C4
1.66,3.17,49,45,51,B2
2.77,0.64,56,61,58,B3
1.66,3.17,53,44,53,B2
0.55,0.64,37,43,44,A1
1.66,3.17,55,43,44,B2
3.88,1.9,42,48,62,C3
2.77,0.64,59,45,45,B3
2.77,3.17,36,22,79,C1
1.66,0.64,43,46,55,A4
0.55,1.9,51,55,69,A2
3.88,3.17,49,44,50,C4
2.77,0.64,48,44,53,B3
0.55,0.64,38,52,40,A1
3.88,1.9,42,45,56,C3
3.88,3.17,58,39,54,C4
3.88,3.17,57,43,55,C4
1.66,3.17,59,54,39,B2
1.66,3.17,51,47,50,B2
3.88,0.64,55,50,60,C2
2.77,3.17,53,45,78,C1
3.88,3.17,60,45,49,C4
2.77,0.64,53,46,79,B3
3.88,0.64,46,71,43,C2
0.55,0.64,45,49,57,A1
3.88,0.64,46,64,43,C2
1.66,3.17,40,53,58,B2
2.77,1.9,54,75,23,B4
0.55,1.9,58,46,44,A2
2.77,0.64,41,54,57,B3
1.66,3.17,27,66,45,B2
0.55,0.64,45,43,55,A1
1.66,1.9,39,34,54,B1
0.55,3.17,53,33,49,A3
2.77,3.17,48,56,55,C1
2.77,3.17,50,66,53,C1
1.66,0.64,30,44,56,A4
2.77,0.64,50,60,45,B3
2.77,1.9,62,48,51,B4
1.66,3.17,51,35,56,B2
1.66,3.17,54,40,44,B2
2.77,1.9,48,39,63,B4
0.55,0.64,21,39,58,A1
2.77,1.9,60,43,36,B4
1.66,0.64,56,60,74,A4
2.77,1.9,52,44,26,B4
0.55,3.17,55,63,41,A3
3.88,0.64,50,67,60,C2
3.88,0.64,58,53,46,C2
0.55,1.9,44,44,49,A2
3.88,3.17,52,48,62,C4
2.77,1.9,38,67,55,B4
2.77,1.9,44,52,57,B4
1.66,0.64,53,44,52,A4
3.88,0.64,44,46,62,C2
3.88,0.64,51,45,68,C2
1.66,1.9,51,57,33,B1
1.66,0.64,56,51,55,A4
3.88,3.17,54,36,57,C4
0.55,1.9,55,53,49,A2
2.77,3.17,61,46,33,C1
2.77,1.9,47,51,37,B4
1.66,1.9,32,50,59,B1
3.88,0.64,51,43,40,C2
0.55,0.64,50,61,56,A1
2.77,3.17,50,72,36,C1
1.66,3.17,50,53,43,B2
1.66,0.64,48,60,40,A4
3.88,3.17,51,40,70,C4
3.88,3.17,39,40,70,C4
3.88,3.17,57,51,30,C4
3.88,1.9,55,24,71,C3
0.55,1.9,58,45,75,A2
0.55,1.9,58,50,54,A2
1.66,0.64,54,45,43,A4
2.77,1.9,46,48,53,B4
2.77,1.9,55,39,50,B4
0.55,1.9,39,29,63,A2
1.66,3.17,56,39,47,B2
2.77,3.17,43,42,47,C1
0.55,3.17,51,40,48,A3
0.55,3.17,58,60,59,A3
2.77,1.9,51,37,74,B4
3.88,1.9,46,40,56,C3
0.55,3.17,45,69,42,A3
3.88,3.17,54,43,47,C4
0.55,0.64,44,42,70,A1
3.88,3.17,57,65,38,C4
0.55,1.9,51,42,43,A2
3.88,0.64,57,55,38,C2
0.55,1.9,49,64,73,A2
2.77,1.9,60,38,46,B4
2.77,3.17,53,52,39,C1
0.55,0.64,53,67,57,A1
1.66,3.17,40,46,56,B2
3.88,3.17,57,52,59,C4
2.77,3.17,53,37,44,C1
2.77,1.9,60,53,74,B4
3.88,3.17,48,53,49,C4
1.66,3.17,52,39,54,B2
2.77,3.17,54,40,40,C1
1.66,1.9,49,44,44,B1
3.88,3.17,38,60,53,C4
3.88,3.17,56,66,54,C4
0.55,0.64,47,50,53,A1
1.66,3.17,52,64,53,B2
0.55,0.64,50,52,27,A1
3.88,0.64,39,50,49,C2
1.66,1.9,53,27,54,B1
2.77,1.9,35,39,57,B4
3.88,1.9,54,42,73,C3
1.66,3.17,52,47,31,B2
0.55,3.17,51,46,61,A3
3.88,0.64,52,40,35,C2
3.88,1.9,51,47,42,C3
0.55,1.9,38,50,61,A2
1.66,3.17,55,59,51,B2
0.55,1.9,45,19,54,A2
3.88,0.64,57,64,57,C2
3.88,3.17,54,41,56,C4
0.55,3.17,44,55,48,A3
0.55,0.64,43,52,58,A1
1.66,3.17,49,46,56,B2
3.88,1.9,45,56,60,C3
3.88,0.64,60,50,31,C2
1.66,1.9,45,55,63,B1
0.55,1.9,50,57,71,A2
1.66,1.9,55,56,45,B1
0.55,3.17,42,51,38,A3
2.77,1.9,12,51,45,B4
3.88,0.64,51,49,59,C2
1.66,0.64,51,61,39,A4
1.66,1.9,46,61,59,B1
2.77,3.17,47,59,62,C1
0.55,1.9,44,39,53,A2
0.55,1.9,50,45,52,A2
2.77,1.9,57,50,38,B4
2.77,3.17,58,49,49,C1
3.88,3.17,53,47,47,C4
0.55,1.9,33,44,41,A2
0.55,0.64,58,54,47,A1
1.66,0.64,50,28,28,A4
2.77,0.64,54,41,52,B3
1.66,3.17,45,46,67,B2
3.88,1.9,45,55,54,C3
1.66,3.17,30,49,45,B2
3.88,1.9,38,39,62,C3
0.55,0.64,58,53,43,A1
2.77,0.64,37,49,53,B3
1.66,3.17,58,44,47,B2
2.77,3.17,49,36,65,C1
3.88,0.64,46,49,57,C2
3.88,0.64,46,50,48,C2
0.55,0.64,42,53,57,A1
3.88,0.64,55,45,29,C2
3.88,1.9,51,48,49,C3
0.55,3.17,58,48,41,A3
0.55,0.64,57,45,50,A1
3.88,1.9,52,63,68,C3
3.88,3.17,50,42,43,C4
3.88,3.17,53,42,43,C4
2.77,3.17,62,62,51,C1
1.66,3.17,50,38,66,B2
0.55,3.17,58,41,55,A3
1.66,3.17,50,47,53,B2
3.88,0.64,49,47,48,C2
1.66,1.9,54,56,46,B1
0.55,0.64,46,43,54,A1
1.66,0.64,45,43,37,A4
2.77,3.17,49,59,53,C1
3.88,0.64,54,25,49,C2
1.66,3.17,48,45,40,B2
2.77,3.17,51,64,43,C1
1.66,3.17,55,44,57,B2
0.55,1.9,59,52,39,A2
3.88,3.17,48,32,27,C4
2.77,3.17,56,50,59,C1
1.66,3.17,57,63,41,B2
2.77,3.17,53,44,65,C1
3.88,0.64,58,40,38,C2
2.77,0.64,57,47,49,B3
1.66,1.9,54,44,61,B1
3.88,1.9,50,38,76,C3
1.66,1.9,45,43,59,B1
1.66,0.64,50,69,48,A4
3.88,0.64,49,42,56,C2
3.88,0.64,34,50,62,C2
3.88,1.9,55,50,35,C3
1.66,1.9,43,44,51,B1
1.66,1.9,42,41,77,B1
0.55,0.64,38,53,56,A1
0.55,1.9,41,39,51,A2
3.88,3.17,57,56,51,C4
2.77,1.9,57,44,61,B4
0.55,3.17,48,55,56,A3
3.88,0.64,60,38,75,C2
3.88,0.64,56,47,45,C2
2.77,0.64,58,53,63,B3
0.55,1.9,52,56,46,A2
3.88,0.64,47,56,55,C2
0.55,3.17,54,51,44,A3
1.66,1.9,42,58,61,B1
1.66,1.9,46,42,47,B1
1.66,3.17,55,48,30,B2
0.55,1.9,36,38,59,A2
2.77,3.17,39,45,59,C1
1.66,0.64,54,48,54,A4
0.55,1.9,41,51,51,A2
0.55,0.64,41,39,58,A1
0.55,0.64,53,68,54,A1
0.55,1.9,45,50,43,A2
0.55,3.17,51,65,64,A3
1.66,0.64,56,45,51,A4
0.55,1.9,59,41,53,A2
1.66,3.17,45,38,59,B2
1.66,3.17,38,52,53,B2
2.77,1.9,48,50,64,B4
1.66,0.64,59,44,42,A4
1.66,3.17,11,57,44,B2
1.66,3.17,56,56,44,B2
1.66,3.17,56,54,44,B2
0.55,3.17,58,45,45,A3
1.66,1.9,47,39,62,B1
1.66,1.9,56,40,49,B1
1.66,1.9,57,48,62,B1
3.88,3.17,46,27,43,C4
3.88,0.64,24,48,76,C2
3.88,1.9,57,41,55,C3
2.77,3.17,60,38,53,C1
1.66,3.17,45,50,46,B2
3.88,1.9,43,38,38,C3
3.88,0.64,54,45,63,C2
2.77,3.17,56,46,47,C1
1.66,3.17,43,41,61,B2
2.77,0.64,45,48,56,B3
1.66,0.64,38,40,43,A4
1.66,3.17,55,32,55,B2
1.66,3.17,56,40,41,B2
2.77,3.17,56,55,59,C1
3.88,0.64,58,41,57,C2
0.55,1.9,55,70,37,A2
3.88,3.17,52,40,52,C4
1.66,3.17,55,42,56,B2
0.55,0.64,38,45,62,A1
3.88,1.9,47,50,69,C3
3.88,3.17,49,38,54,C4
2.77,3.17,59,57,60,C1
1.66,3.17,49,41,45,B2
1.66,3.17,51,45,45,B2
1.66,1.9,59,49,56,B1
2.77,3.17,53,51,30,C1
3.88,3.17,60,63,67,C4
3.88,1.9,45,67,61,C3
0.55,1.9,47,27,44,A2
3.88,1.9,44,41,47,C3
2.77,3.17,57,45,41,C1
2.77,3.17,54,50,52,C1
3.88,0.64,56,47,56,C2
3.88,0.64,48,67,37,C2
0.55,0.64,50,64,62,A1
2.77,1.9,60,53,44,B4
1.66,1.9,59,40,73,B1
1.66,0.64,46,42,79,A4
1.66,0.64,52,53,52,A4
1.66,3.17,33,71,48,B2
0.55,1.9,47,42,63,A2
2.77,1.9,52,68,47,B4
3.88,3.17,60,56,44,C4
0.55,3.17,44,42,40,A3
2.77,0.64,60,40,72,B3
0.55,1.9,49,42,63,A2
3.88,0.64,53,39,63,C2
1.66,0.64,52,46,57,A4
0.55,3.17,54,70,73,A3
0.55,3.17,49,62,45,A3
2.77,1.9,38,49,52,B4
1.66,0.64,55,39,61,A4
3.88,3.17,55,67,37,C4
0.55,0.64,55,50,46,A1
3.88,3.17,48,45,69,C4
2.77,1.9,28,51,39,B4
3.88,0.64,58,55,62,C2
1.66,0.64,45,42,44,A4
1.66,3.17,49,55,42,B2
0.55,3.17,59,58,41,A3
2.77,1.9,31,45,50,B4
2.77,3.17,57,39,54,C1
3.88,0.64,43,38,60,C2
3.88,3.17,55,53,68,C4
1.66,3.17,52,50,55,B2
0.55,1.9,55,50,56,A2
2.77,3.17,37,45,43,C1
1.66,3.17,51,51,69,B2
3.88,0.64,56,49,52,C2
1.66,1.9,32,41,58,B1
0.55,3.17,40,51,59,A3
3.88,3.17,48,47,53,C4
2.77,3.17,50,30,59,C1
1.66,0.64,56,55,62,A4
1.66,0.64,37,38,80,A4
3.88,3.17,59,40,67,C4
0.55,0.64,49,53,38,A1
0.55,3.17,54,52,46,A3
1.66,0.64,54,43,33,A4
0.55,1.9,46,39,59,A2
2.77,1.9,56,68,62,B4
3.88,1.9,30,49,59,C3
1.66,0.64,45,50,61,A4
1.66,0.64,49,41,60,A4
1.66,0.64,55,53,59,A4
2.77,0.64,37,40,43,B3
2.77,0.64,42,42,45,B3
1.66,1.9,53,39,38,B1
0.55,1.9,44,26,56,A2
1.66,0.64,52,58,42,A4
0.55,1.9,57,51,37,A2
1.66,3.17,52,40,50,B2
1.66,1.9,51,67,49,B1
3.88,0.64,40,57,61,C2
0.55,3.17,58,44,58,A3
1.66,0.64,55,52,49,A4
3.88,1.9,56,43,44,C3
2.77,0.64,58,36,47,B3
0.55,3.17,49,44,52,A3
1.66,1.9,54,44,48,B1
1.66,3.17,45,41,51,B2
1.66,1.9,47,28,49,B1
1.66,0.64,56,30,50,A4
0.55,0.64,54,45,58,A1
0.55,0.64,53,38,47,A1
1.66,3.17,30,47,48,B2
0.55,0.64,53,61,64,A1
0.55,0.64,52,68,38,A1
3.88,0.64,54,55,61,C2
1.66,1.9,51,46,57,B1
3.88,3.17,57,37,43,C4
0.55,3.17,51,42,59,A3
2.77,3.17,51,45,55,C1
1.66,1.9,36,24,55,B1
3.88,1.9,56,45,60,C3
3.88,3.17,55,41,30,C4
0.55,1.9,46,46,59,A2
3.88,0.64,57,47,56,C2
3.88,0.64,54,48,36,C2
3.88,1.9,47,32,60,C3
2.77,3.17,59,66,46,C1
3.88,0.64,53,47,74,C2
2.77,0.64,53,55,55,B3
2.77,0.64,53,25,41,B3
1.66,0.64,44,28,41,A4
1.66,0.64,48,47,61,A4
3.88,3.17,39,40,59,C4
2.77,0.64,44,45,54,B3
0.55,0.64,48,38,51,A1
1.66,0.64,46,38,58,A4
3.88,3.17,47,41,51,C4
3.88,1.9,51,28,51,C3
3.88,1.9,56,48,76,C3
3.88,1.9,60,56,50,C3
3.88,3.17,40,44,70,C4
3.88,3.17,54,53,62,C4
3.88,1.9,58,56,43,C3
3.88,3.17,60,44,48,C4
2.77,3.17,53,44,41,C1
0.55,3.17,42,43,55,A3
3.88,3.17,56,46,57,C4
0.55,0.64,48,41,36,A1
3.88,3.17,44,41,59,C4
0.55,0.64,59,56,41,A1
3.88,3.17,59,53,33,C4
1.66,0.64,53,57,45,A4
1.66,0.64,57,57,62,A4
3.88,1.9,51,62,60,C3
1.66,0.64,44,66,61,A4
0.55,3.17,54,61,58,A3
3.88,0.64,58,64,61,C2
1.66,0.64,50,65,47,A4
1.66,0.64,53,61,51,A4
0.55,0.64,52,50,53,A1
1.66,1.9,57,58,37,B1
0.55,3.17,50,46,49,A3
1.66,1.9,38,55,48,B1
1.66,3.17,47,45,59,B2
2.77,0.64,53,50,34,B3
3.88,0.64,56,61,56,C2
3.88,0.64,53,49,62,C2
3.88,1.9,49,58,52,C3
3.88,1.9,43,52,55,C3
0.55,1.9,44,46,68,A2
0.55,3.17,54,65,61,A3
3.88,3.17,52,44,55,C4
2.77,3.17,50,46,42,C1
0.55,0.64,50,39,68,A1
1.66,0.64,55,49,32,A4
2.77,3.17,41,62,60,C1
3.88,3.17,47,33,46,C4
3.88,3.17,44,46,50,C4
1.66,1.9,29,58,52,B1
2.77,3.17,44,52,55,C1
0.55,0.64,49,42,51,A1
0.55,0.64,50,73,54,A1
2.77,3.17,48,54,50,C1
0.55,3.17,51,50,56,A3
0.55,0.64,52,40,77,A1
2.77,0.64,56,45,57,B3
2.77,1.9,54,48,52,B4
2.77,1.9,38,47,76,B4
1.66,1.9,45,47,58,B1
2.77,1.9,40,41,70,B4
1.66,1.9,52,36,63,B1
0.55,1.9,44,63,26,A2
2.77,0.64,40,51,59,B3
3.88,3.17,49,43,51,C4
0.55,3.17,53,51,48,A3
1.66,0.64,45,44,54,A4
0.55,0.64,55,48,56,A1
1.66,0.64,46,47,45,A4
0.55,1.9,43,38,77,A2
2.77,0.64,45,45,54,B3
2.77,3.17,57,45,51,C1
0.55,0.64,43,47,62,A1
1.66,0.64,48,40,56,A4
2.77,0.64,50,53,45,B3
2.77,0.64,40,56,62,B3
2.77,3.17,41,44,51,C1
0.55,3.17,52,41,57,A3
1.66,1.9,50,47,44,B1
1.66,0.64,43,46,53,A4
3.88,1.9,38,46,34,C3
0.55,3.17,53,48,49,A3
3.88,3.17,32,42,46,C4
3.88,3.17,51,52,60,C4
3.88,1.9,51,66,60,C3
2.77,3.17,54,59,52,C1
0.55,1.9,59,53,55,A2
3.88,0.64,56,57,45,C2
3.88,3.17,41,39,62,C4
0.55,1.9,43,49,31,A2
3.88,0.64,51,55,59,C2
0.55,3.17,47,40,55,A3
0.55,3.17,48,41,53,A3
3.88,0.64,54,50,78,C2
0.55,1.9,45,42,53,A2
0.55,3.17,58,47,45,A3
1.66,3.17,39,59,27,B2
